has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
1,11,female,28,27,1,1,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,1,1,1,Science,20,20,15,15,12,18,18,18,10,10,10,18,6,10,8,9,8,7,7,9,7,9,7,7,0,25,25,25,25,0,10,75,75,75,75,10,9,9,9,9,10,9,9,9,9,9,1,7,9,2,9,2,4,7,9,4,9,4,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,3,3,3,7,7,7,7,3,9,9,3,9,9,9,9,9,3,10,2,2,8,2,1,2,8,3,8.5,0,1,1,1
1,11,female,28,28,0,1,'Latino/Hispanic American','Black/African American',0,1,1,1,1,Science,20,18,20,17,10,15,18,18,18,18,10,10,6,10,6,6,6,5,7,9,7,7,7,4,0,25,25,25,25,0,10,75,75,75,75,10,9,9,9,9,10,9,9,9,9,9,8,1,8,1,8,1,7,4,7,4,7,4,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,3,3,3,7,7,7,7,3,9,9,3,9,9,9,9,9,3,10,2,2,8,2,1,6,3,7,2,1,1,0,0
1,11,female,28,28,0,1,'Latino/Hispanic American','Latino/Hispanic American',1,1,1,1,1,Science,23,18,21,18,10,10,75,18,75,18,10,10,8,8,7,8,7,8,7,7,7,7,7,7,0,25,25,25,25,0,10,75,75,75,75,10,9,9,9,9,10,9,9,9,9,9,2,8,8,3,8,1,4,7,7,4,7,4,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,3,3,3,7,7,7,7,3,9,9,3,9,9,9,9,9,3,10,2,2,8,2,1,2,6,3,5.5,0,0,1,0
1,11,female,33,29,4,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,30,25,18,18,4,5,75,75,18,18,10,10,1,7,8,5,7,4,4,7,7,4,7,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,5,6,7,6,7,5,4,7,7,7,7,4,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,5,6,3,5.5,0,0,0,0
1,11,female,33,24,9,10,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,1,1,1,1,Education,30,10,20,20,10,10,75,10,18,18,10,10,5,6,8,7,7,8,4,7,7,7,7,7,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,6,7,7,7,7,8,7,7,7,7,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,7,7,7,8.5,0,1,1,1
1,11,female,33,21,12,10,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,25,10,25,5,10,25,75,10,75,10,10,75,6,6,7,5,6,7,7,7,7,4,7,7,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,6,7,7,5,6,5,7,7,7,4,7,4,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,6,5,7,5.5,0,0,1,0
1,11,female,33,26,7,10,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,24,16,28,14,8,10,75,18,75,10,10,10,4,7,7,2,6,3,4,7,7,4,7,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,6,6,7,6,7,4,7,7,7,7,7,4,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,6,5,7,5.5,0,1,0,0
1,11,female,33,25,8,10,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,60,20,0,20,0,0,75,18,10,18,10,10,5,7,7,5,6,5,4,7,7,4,7,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,7,7,8,8,7,5,7,7,7,7,7,4,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,8,7,7,8.5,0,1,0,0
1,11,female,33,32,1,1,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,25,15,20,25,10,5,75,10,18,75,10,10,5,7,7,5,8,3,4,7,7,4,7,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,5,6,6,5,7,6,4,7,7,4,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,6,5,7,5.5,0,0,0,0
1,11,female,33,25,8,10,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,27,15,28,10,10,10,75,10,75,10,10,10,4,7,7,4,6,4,4,7,7,4,7,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,7,6,7,7,8,6,7,7,7,7,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,7,6,7,5.5,0,1,0,0
1,11,female,33,25,8,10,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,25,20,30,15,5,5,75,18,75,10,10,10,2,7,7,3,7,2,4,7,7,4,7,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,5,6,7,4,5,6,4,7,7,4,4,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,5,5,3,5.5,0,0,0,0
1,11,female,33,27,6,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,20,20,20,15,5,20,18,18,18,10,10,18,3,6,8,4,5,4,4,7,7,4,4,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,7,7,7,7,6,8,7,7,7,7,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,7,7,7,8.5,0,1,0,0
1,11,female,33,23,10,10,'Asian/Pacific Islander/Asian-American','Black/African American',0,1,1,1,1,Education,25,15,20,20,10,10,75,10,18,18,10,10,6,6,9,6,7,6,7,7,9,7,4,7,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,7,6,7,5.5,0,1,0,0
1,11,female,33,27,6,5,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,1,1,1,1,Education,50,10,10,10,10,10,75,10,10,10,10,10,3,3,3,6,6,1,4,4,4,7,7,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,4,8,8,5,6,4,4,7,7,4,7,4,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,5,5,3,5.5,0,0,0,0
1,11,female,33,27,6,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,25,20,25,20,10,0,75,18,75,18,10,10,2,5,8,3,7,5,4,4,4,4,4,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,7,7,7,7,7,6,7,7,7,7,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,8,6,7,5.5,0,1,0,0
1,11,female,33,24,9,10,'Asian/Pacific Islander/Asian-American',Other,0,1,1,1,1,Education,20,20,25,25,5,5,18,18,75,75,10,10,5,5,5,4,4,4,4,4,4,4,4,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,6,8,8,6,7,6,7,7,7,7,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,7,7,7,8.5,0,1,1,1
1,11,female,33,22,11,10,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,10,15,25,15,15,20,10,10,75,10,10,18,6,7,8,7,7,5,7,4,4,4,4,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,6,7,6,6,7,5,7,7,7,7,7,4,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,6,5,7,5.5,0,0,0,0
1,11,female,33,22,11,10,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,1,1,1,1,Education,35,40,5,5,7,8,75,75,10,10,10,10,4,7,6,4,4,5,4,7,7,4,4,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,5,5,6,5,5,6,4,4,7,4,4,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,5,5,3,5.5,0,0,0,0
1,11,female,33,27,6,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,20,20,15,25,10,10,18,18,10,75,10,10,3,6,6,4,4,5,4,7,7,4,4,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,5,5,6,5,6,8,4,4,7,4,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,6,6,7,5.5,0,1,0,0
1,11,female,33,28,5,5,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,1,1,1,1,Education,20,30,10,20,0,20,18,75,10,18,10,18,2,3,6,2,6,2,4,4,7,4,7,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,7,7,7,7,7,8,7,7,7,7,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,8,6,7,5.5,0,1,0,0
1,11,female,33,34,1,1,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,1,1,1,1,Education,30,10,30,10,5,15,75,10,75,10,10,10,2,5,6,5,5,4,4,4,7,4,4,4,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,6,7,7,5,7,4,7,7,7,4,7,4,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,5,4,3,2,0,0,0,0
1,11,female,33,27,6,5,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,1,1,1,1,Education,20,20,15,15,12,18,18,18,10,10,10,18,5,9,8,7,6,6,4,9,7,7,7,7,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,4,7,7,6,8,6,4,7,7,7,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,6,6,7,5.5,0,0,1,0
1,11,female,33,28,5,5,'Asian/Pacific Islander/Asian-American','Black/African American',0,1,1,1,1,Education,20,18,20,17,10,15,18,18,18,18,10,10,4,10,8,6,7,7,4,9,7,7,7,7,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,5,7,6,6,7,7,4,7,7,7,7,7,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,6,6,7,5.5,0,0,1,0
1,11,female,33,28,5,5,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,1,1,1,1,Education,23,18,21,18,10,10,75,18,75,18,10,10,4,6,7,6,5,8,4,7,7,7,4,7,25,30,10,10,5,20,75,75,10,10,10,18,8,10,9,8,7,7,9,9,7,7,5,7,6,6,6,5,4,7,7,7,7,4,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,3,3,3,7,9,9,7,3,7,9,7,7,9,7,7,7,3,7,2,8,8,2,11,7,6,7,5.5,0,1,0,0
1,11,female,22,29,7,10,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,30,25,18,18,4,5,75,75,18,18,10,10,8,8,9,7,8,5,7,7,9,7,7,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,6,6,6,2,5,2,7,7,7,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,4,5,3,5.5,0,0,1,0
1,11,female,22,24,2,3,European/Caucasian-American,'Latino/Hispanic American',0,8,3,8,4,Science,30,10,20,20,10,10,75,10,18,18,10,10,6,7,10,6,9,3,7,7,9,7,9,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,4,3,3,3,4,2,4,4,4,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,3,3,3,2,0,0,0,0
1,11,female,22,21,1,1,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,25,10,25,5,10,25,75,10,75,10,10,75,5,5,6,6,5,6,4,4,7,7,4,7,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,8,7,6,5,4,3,7,7,7,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,4,4,3,2,0,0,1,0
1,11,female,22,26,4,5,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,24,16,28,14,8,10,75,18,75,10,10,10,3,8,10,3,6,4,4,7,9,4,7,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,8,7,6,5,5,3,7,7,7,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,7,5,7,5.5,0,1,0,0
1,11,female,22,25,3,3,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,60,20,0,20,0,0,75,18,10,18,10,10,6,7,7,6,7,5,7,7,7,7,4,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,9,5,8,7,5,4,9,4,7,7,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,8,5,7,5.5,0,1,0,0
1,11,female,22,32,10,10,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,25,15,20,25,10,5,75,10,18,75,10,10,6,6,8,7,8,3,7,7,7,7,7,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,4,5,5,2,5,2,4,4,4,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,3,4,3,2,0,0,0,0
1,11,female,22,25,3,3,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,27,15,28,10,10,10,75,10,75,10,10,10,6,5,8,7,8,4,7,4,7,7,7,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,9,8,8,6,8,4,9,7,7,7,7,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,8,5,7,5.5,0,1,0,0
1,11,female,22,25,3,3,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,25,20,30,15,5,5,75,18,75,10,10,10,3,7,8,6,6,6,4,7,7,7,7,7,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,5,5,7,3,6,3,4,4,7,4,7,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,5,5,3,5.5,0,0,0,0
1,11,female,22,27,5,5,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,20,20,20,15,5,20,18,18,18,10,10,18,6,5,7,6,5,5,7,4,7,7,4,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,6,3,4,2,4,2,7,4,4,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,3,3,3,2,0,0,1,0
1,11,female,22,23,1,1,European/Caucasian-American,'Black/African American',0,8,3,8,4,Science,25,15,20,20,10,10,75,10,18,18,10,10,7,7,7,7,7,5,7,7,7,7,7,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,7,6,5,7,5,2,7,7,4,7,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,6,5,7,5.5,0,0,1,0
1,11,female,22,27,5,5,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,8,3,8,4,Science,50,10,10,10,10,10,75,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,6,6,6,5,5,5,7,7,7,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,5,7,3,8.5,0,0,1,0
1,11,female,22,27,5,5,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,25,20,25,20,10,0,75,18,75,18,10,10,3,4,8,4,7,5,4,4,4,4,7,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,6,3,5,3,3,3,7,4,4,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,4,3,3,2,0,0,0,0
1,11,female,22,24,2,3,European/Caucasian-American,Other,0,8,3,8,4,Science,20,20,25,25,5,5,18,18,75,75,10,10,8,8,8,8,8,8,7,7,7,7,7,7,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,3,5,5,3,5,2,4,4,4,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,3,3,3,2,0,0,1,0
1,11,female,22,22,0,1,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,10,15,25,15,15,20,10,10,75,10,10,18,7,7,9,7,8,6,7,4,9,4,7,7,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,5,5,7,3,5,3,4,4,7,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,3,5,3,5.5,0,0,0,0
1,11,female,22,22,0,1,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,8,3,8,4,Science,35,40,5,5,7,8,75,75,10,10,10,10,8,8,7,8,7,9,7,7,7,7,7,9,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,5,6,6,3,3,3,4,7,7,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,3,3,3,2,0,0,1,0
1,11,female,22,27,5,5,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,20,20,15,25,10,10,18,18,10,75,10,10,5,5,7,5,5,5,4,4,7,4,4,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,5,9,8,6,8,2,4,9,7,7,7,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,3,5,3,5.5,0,0,0,0
1,11,female,22,28,6,5,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,8,3,8,4,Science,20,30,10,20,0,20,18,75,10,18,10,18,5,9,8,7,6,5,4,9,7,7,7,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,5,7,6,8,5,2,4,7,7,7,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,4,5,3,5.5,0,0,1,0
1,11,female,22,34,12,10,European/Caucasian-American,European/Caucasian-American,1,8,3,8,4,Science,30,10,30,10,5,15,75,10,75,10,10,10,3,6,6,5,6,4,4,7,7,4,7,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,8,3,3,2,3,2,7,4,4,4,4,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,3,3,3,2,0,0,0,0
1,11,female,22,27,5,5,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,8,3,8,4,Science,20,20,15,15,12,18,18,18,10,10,10,18,6,9,8,7,7,7,7,9,7,7,7,7,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,5,7,9,8,9,5,4,7,9,7,9,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,7,5,7,5.5,0,0,1,0
1,11,female,22,28,6,5,European/Caucasian-American,'Black/African American',0,8,3,8,4,Science,20,18,20,17,10,15,18,18,18,18,10,10,5,10,7,4,4,4,4,9,7,4,4,4,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,8,7,5,5,7,3,7,7,4,4,7,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,6,5,7,5.5,0,0,0,0
1,11,female,22,28,6,5,European/Caucasian-American,'Latino/Hispanic American',0,8,3,8,4,Science,23,18,21,18,10,10,75,18,75,18,10,10,6,8,8,6,5,6,7,7,7,7,4,7,25,7,25,25,8,10,75,10,75,75,10,10,8,7,8,10,8,7,7,7,9,7,4,4,5,5,6,5,4,4,4,4,7,4,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7,3,7,9,9,9,7,3,7,9,7,9,9,7,7,7,7,6,2,2,6,2,1,3,3,3,2,0,0,0,0
1,11,female,26,29,3,3,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,5,1,Science,30,25,18,18,4,5,75,75,18,18,10,10,6,5,5,8,4,8,7,4,4,7,4,7,16.67,16.67,16.67,16.67,16.67,16.67,18,18,18,18,18,18,6,8,6,7,6,7,7,7,7,7,6,7,6,6,6,6,7,7,7,7,7,7,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,7,7,9,7,7,7,3,3,3,7,3,7,7,7,7,9,3,6,2,0,6,2,1,6,6,7,5.5,0,0,0,0
1,11,female,26,24,2,3,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,3,1,5,1,Science,30,10,20,20,10,10,75,10,18,18,10,10,2,4,6,4,6,4,4,4,7,4,7,4,16.67,16.67,16.67,16.67,16.67,16.67,18,18,18,18,18,18,6,8,6,7,6,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,7,7,9,7,7,7,3,3,3,7,3,7,7,7,7,9,3,6,2,0,6,2,1,6,6,7,5.5,0,0,0,0
1,11,female,26,21,5,5,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,5,1,Science,25,10,25,5,10,25,75,10,75,10,10,75,5,5,6,5,5,5,4,4,7,4,4,4,16.67,16.67,16.67,16.67,16.67,16.67,18,18,18,18,18,18,6,8,6,7,6,7,7,7,7,7,6,6,7,6,7,6,7,7,7,7,7,7,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,7,7,9,7,7,7,3,3,3,7,3,7,7,7,7,9,3,6,2,0,6,2,1,6,6,7,5.5,0,0,1,0
1,11,female,26,26,0,1,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,5,1,Science,24,16,28,14,8,10,75,18,75,10,10,10,7,6,5,5,4,6,7,7,4,4,4,7,16.67,16.67,16.67,16.67,16.67,16.67,18,18,18,18,18,18,6,8,6,7,6,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,7,7,9,7,7,7,3,3,3,7,3,7,7,7,7,9,3,6,2,0,6,2,1,6,6,7,5.5,0,0,0,0
